# energy s p
-4.225000000000080469e+00 3.800794157974291118e-04 1.981640876954760336e-02
-4.215000000000080682e+00 3.882167546481687546e-04 2.014945621654760585e-02
-4.205000000000080895e+00 3.962320349657680167e-04 2.047527405394478431e-02
-4.195000000000081108e+00 4.040753963367987173e-04 2.079209793304055004e-02
-4.185000000000081322e+00 4.117126171731667981e-04 2.109864149855706153e-02
-4.175000000000081535e+00 4.190972103333072516e-04 2.139316179805521648e-02
-4.165000000000081748e+00 4.261849637050623362e-04 2.167381512061879872e-02
-4.155000000000081961e+00 4.329335973380488535e-04 2.193866553223244517e-02
-4.145000000000082174e+00 4.393024600924422024e-04 2.218568341636942623e-02
-4.135000000000082387e+00 4.452506394690159417e-04 2.241278188765828336e-02
-4.125000000000082601e+00 4.507361113784334695e-04 2.261765813196209285e-02
-4.115000000000082814e+00 4.557270964201492721e-04 2.279823525074330115e-02
-4.105000000000083027e+00 4.601904691339555025e-04 2.295231425774353629e-02
-4.095000000000083240e+00 4.640934536581179650e-04 2.307770333727918871e-02
-4.085000000000083453e+00 4.674133440321628571e-04 2.317258348398929663e-02
-4.075000000000083666e+00 4.701296994352946327e-04 2.323515112529815976e-02
-4.065000000000083880e+00 4.722312718295327725e-04 2.326425016898151996e-02
-4.055000000000084093e+00 4.737068661281027319e-04 2.325869366763219301e-02
-4.045000000000084306e+00 4.745511646532288535e-04 2.321778520512758973e-02
-4.035000000000084519e+00 4.747707606252185271e-04 2.314141691984062874e-02
-4.025000000000084732e+00 4.743725001284559875e-04 2.302991159654689188e-02
-4.015000000000084945e+00 4.733701684405271812e-04 2.288388544530110119e-02
-4.005000000000085159e+00 4.717873744803237996e-04 2.270464604160880862e-02
-3.995000000000085372e+00 4.696433833062163598e-04 2.249377328965548872e-02
-3.985000000000085585e+00 4.669710786508787228e-04 2.225341281239887753e-02
-3.975000000000085798e+00 4.638009390403012447e-04 2.198587383519704647e-02
-3.965000000000086011e+00 4.601713248223540144e-04 2.169404225033357350e-02
-3.955000000000086224e+00 4.561236198021086270e-04 2.138095529068079551e-02
-3.945000000000086438e+00 4.517050024378312947e-04 2.105016844436060144e-02
-3.935000000000086651e+00 4.469547469852563687e-04 2.070472118211250101e-02
-3.925000000000086864e+00 4.419302619434402920e-04 2.034854368503383887e-02
-3.915000000000087077e+00 4.366783244758198792e-04 1.998500105714188027e-02
-3.905000000000087290e+00 4.312465478945034592e-04 1.961761213674304699e-02
-3.895000000000087503e+00 4.256902155252255404e-04 1.924987601812068114e-02
-3.885000000000087717e+00 4.200557407624396313e-04 1.888480352554567504e-02
-3.875000000000087930e+00 4.143902727790519454e-04 1.852537762883774489e-02
-3.865000000000088143e+00 4.087367967004230116e-04 1.817417257751449342e-02
-3.855000000000088356e+00 4.031361664015855012e-04 1.783343040841061863e-02
-3.845000000000088569e+00 3.976204486700521249e-04 1.750486383181853317e-02
-3.835000000000088782e+00 3.922276924406367681e-04 1.719014988072354796e-02
-3.825000000000088995e+00 3.869793398036048193e-04 1.689019422715727983e-02
-3.815000000000089209e+00 3.818928240596380138e-04 1.660557903775680341e-02
-3.805000000000089422e+00 3.769823624488652359e-04 1.633667956592923035e-02
-3.795000000000089635e+00 3.722590818943246021e-04 1.608333128346823779e-02
-3.785000000000089848e+00 3.677263782777588576e-04 1.584526012799570074e-02
-3.775000000000090061e+00 3.633850139883637218e-04 1.562201361811124505e-02
-3.765000000000090274e+00 3.592280752053512885e-04 1.541268319080281099e-02
-3.755000000000090488e+00 3.552527843671235181e-04 1.521657708527967418e-02
-3.745000000000090701e+00 3.514503460501061096e-04 1.503281163319220362e-02
-3.735000000000090914e+00 3.478182267268107295e-04 1.486069528712528724e-02
-3.725000000000091127e+00 3.443399050237608327e-04 1.469915261928000233e-02
-3.715000000000091340e+00 3.410180502615221105e-04 1.454791112784349465e-02
-3.705000000000091553e+00 3.378441024877253509e-04 1.440628651560261521e-02
-3.695000000000091767e+00 3.348168472132119532e-04 1.427392952406971068e-02
-3.685000000000091980e+00 3.319340160702845721e-04 1.415052389353294547e-02
-3.675000000000092193e+00 3.291949834788066324e-04 1.403589396291249174e-02
-3.665000000000092406e+00 3.266140434669607441e-04 1.393063107427419157e-02
-3.655000000000092619e+00 3.241869777142327791e-04 1.383422834166340813e-02
-3.645000000000092832e+00 3.219299710482618603e-04 1.374746879655045113e-02
-3.635000000000093046e+00 3.198532341376802068e-04 1.367058992862489955e-02
-3.625000000000093259e+00 3.179702900089332565e-04 1.360415275671568967e-02
-3.615000000000093472e+00 3.162942776641462913e-04 1.354859792060836808e-02
-3.605000000000093685e+00 3.148430102696000380e-04 1.350459781426457603e-02
-3.595000000000093898e+00 3.136297731712514168e-04 1.347262018729034755e-02
-3.585000000000094111e+00 3.126668638053554418e-04 1.345327258069268714e-02
-3.575000000000094325e+00 3.119624061796437853e-04 1.344695816463699171e-02
-3.565000000000094538e+00 3.115256447099369087e-04 1.345430408195686517e-02
-3.555000000000094751e+00 3.113532563091397096e-04 1.347521121289427942e-02
-3.545000000000094964e+00 3.114415182387013847e-04 1.350991136377343790e-02
-3.535000000000095177e+00 3.117803404436216984e-04 1.355822690377738414e-02
-3.525000000000095390e+00 3.123494262186942501e-04 1.361980114586016505e-02
-3.515000000000095604e+00 3.131205389590538293e-04 1.369394744454949416e-02
-3.505000000000095817e+00 3.140628098947849606e-04 1.378007856098753536e-02
-3.495000000000096030e+00 3.151399938469068231e-04 1.387707350645807358e-02
-3.485000000000096243e+00 3.163073739467869936e-04 1.398390528598657950e-02
-3.475000000000096456e+00 3.175163801036520587e-04 1.409893539710080704e-02
-3.465000000000096669e+00 3.187184355284512554e-04 1.422083916474811000e-02
-3.455000000000096883e+00 3.198688418256588313e-04 1.434804839221586262e-02
-3.445000000000097096e+00 3.209136980248081836e-04 1.447871020918837029e-02
-3.435000000000097309e+00 3.218149845476528967e-04 1.461143045060354223e-02
-3.425000000000097522e+00 3.225244484014478936e-04 1.474425077609070427e-02
-3.415000000000097735e+00 3.230146374036410389e-04 1.487594752927391684e-02
-3.405000000000097948e+00 3.232575890142735248e-04 1.500503305651187079e-02
-3.395000000000098161e+00 3.232315746756036492e-04 1.513030410470640394e-02
-3.385000000000098375e+00 3.229279107142595732e-04 1.525084750614375331e-02
-3.375000000000098588e+00 3.223346957432464562e-04 1.536549817732344760e-02
-3.365000000000098801e+00 3.214608036181459613e-04 1.547387124510954566e-02
-3.355000000000099014e+00 3.203139813352632345e-04 1.557548919117275610e-02
-3.345000000000099227e+00 3.189046503797471907e-04 1.566986499752657733e-02
-3.335000000000099440e+00 3.172526042349026903e-04 1.575686877613571846e-02
-3.325000000000099654e+00 3.153804145588470819e-04 1.583638260942258486e-02
-3.315000000000099867e+00 3.133071220383903260e-04 1.590843225221727844e-02
-3.305000000000100080e+00 3.110531800065577737e-04 1.597283099838974971e-02
-3.295000000000100293e+00 3.086441245345131895e-04 1.602982090598836090e-02
-3.285000000000100506e+00 3.061034311343950641e-04 1.607945021213416301e-02
-3.275000000000100719e+00 3.034487524058185836e-04 1.612159173930528128e-02
-3.265000000000100933e+00 3.006976196750142075e-04 1.615635695410980177e-02
-3.255000000000101146e+00 2.978642721269611081e-04 1.618355090902479781e-02
-3.245000000000101359e+00 2.949621043813771982e-04 1.620312409978387491e-02
-3.235000000000101572e+00 2.920010727642322057e-04 1.621497743014066115e-02
-3.225000000000101785e+00 2.889885628980227951e-04 1.621908430173886820e-02
-3.215000000000101998e+00 2.859281020755107135e-04 1.621517097270345695e-02
-3.205000000000102212e+00 2.828221489839264973e-04 1.620314704869170452e-02
-3.195000000000102425e+00 2.796691876335251673e-04 1.618283661913405558e-02
-3.185000000000102638e+00 2.764772407809476594e-04 1.615455915942390006e-02
-3.175000000000102851e+00 2.732392593709797625e-04 1.611827043256440842e-02
-3.165000000000103064e+00 2.699583437679527903e-04 1.607411956525269317e-02
-3.155000000000103277e+00 2.666352218945568036e-04 1.602252252336689928e-02
-3.145000000000103491e+00 2.632741243130512542e-04 1.596397495484684279e-02
-3.135000000000103704e+00 2.598771993342185570e-04 1.589899567368094346e-02
-3.125000000000103917e+00 2.564583820403294832e-04 1.582868558156897212e-02
-3.115000000000104130e+00 2.530236291422275794e-04 1.575383091906279107e-02
-3.105000000000104343e+00 2.495871354606431984e-04 1.567563744235307352e-02
-3.095000000000104556e+00 2.461661456623542767e-04 1.559520742179959681e-02
-3.085000000000104770e+00 2.427739340185644512e-04 1.551385989270678313e-02
-3.075000000000104983e+00 2.394321904764936347e-04 1.543302700085207035e-02
-3.065000000000105196e+00 2.361537673672069008e-04 1.535375698185789325e-02
-3.055000000000105409e+00 2.329634925861767756e-04 1.527764850542044639e-02
-3.045000000000105622e+00 2.298750048797167924e-04 1.520592550436447934e-02
-3.035000000000105835e+00 2.269039827391678538e-04 1.513990547127454581e-02
-3.025000000000106049e+00 2.240624262999413893e-04 1.508053320932416230e-02
-3.015000000000106262e+00 2.213633834089068653e-04 1.502892616415298956e-02
-3.005000000000106475e+00 2.188158445320283196e-04 1.498611540833478910e-02
-2.995000000000106688e+00 2.164248131065889496e-04 1.495266406349641565e-02
-2.985000000000106901e+00 2.141933427573853546e-04 1.492950010114585911e-02
-2.975000000000107114e+00 2.121194983814489910e-04 1.491679443080488193e-02
-2.965000000000107327e+00 2.102086484944079711e-04 1.491516954307414537e-02
-2.955000000000107541e+00 2.084595043988318969e-04 1.492488275548844653e-02
-2.945000000000107754e+00 2.068702526120186271e-04 1.494609406919339412e-02
-2.935000000000107967e+00 2.054398781888149581e-04 1.497900347178330802e-02
-2.925000000000108180e+00 2.041684662565238016e-04 1.502360729760537916e-02
-2.915000000000108393e+00 2.030565365696167972e-04 1.507983104053053046e-02
-2.905000000000108606e+00 2.021034689888852158e-04 1.514737165170625469e-02
-2.895000000000108820e+00 2.013131799887648069e-04 1.522615613348743055e-02
-2.885000000000109033e+00 2.006889009366287946e-04 1.531606311367165844e-02
-2.875000000000109246e+00 2.002303177472342034e-04 1.541661916546478890e-02
-2.865000000000109459e+00 1.999404215916760256e-04 1.552743409606624145e-02
-2.855000000000109672e+00 1.998183321438166992e-04 1.564830223145194724e-02
-2.845000000000109885e+00 1.998679833429478159e-04 1.577899790009477943e-02
-2.835000000000110099e+00 2.000813831846359151e-04 1.591878906302443206e-02
-2.825000000000110312e+00 2.004517880361327226e-04 1.606731454153496885e-02
-2.815000000000110525e+00 2.009735725346664475e-04 1.622430537183412735e-02
-2.805000000000110738e+00 2.016335550467813760e-04 1.638929590383145576e-02
-2.795000000000110951e+00 2.024112181711987962e-04 1.656158794458547842e-02
-2.785000000000111164e+00 2.032973482716287012e-04 1.674112415460655978e-02
-2.775000000000111378e+00 2.042608790048128383e-04 1.692715523332302685e-02
-2.765000000000111591e+00 2.052822491453308487e-04 1.711912062992939146e-02
-2.755000000000111804e+00 2.063296150718345247e-04 1.731633324651442665e-02
-2.745000000000112017e+00 2.073803719195580679e-04 1.751860416366109521e-02
-2.735000000000112230e+00 2.084011656704006150e-04 1.772487935085514943e-02
-2.725000000000112443e+00 2.093681762291550264e-04 1.793481235355762898e-02
-2.715000000000112657e+00 2.102528977801540575e-04 1.814746039998384186e-02
-2.705000000000112870e+00 2.110309537960099093e-04 1.836216315505494190e-02
-2.695000000000113083e+00 2.116780863672591850e-04 1.857774031057602207e-02
-2.685000000000113296e+00 2.121770922558286799e-04 1.879374579550771932e-02
-2.675000000000113509e+00 2.125139960821734251e-04 1.900916076120251486e-02
-2.665000000000113722e+00 2.126838762801220553e-04 1.922399688183684674e-02
-2.655000000000113936e+00 2.126816895300903524e-04 1.943751138817899696e-02
-2.645000000000114149e+00 2.125122818808730955e-04 1.964977090666999646e-02
-2.635000000000114362e+00 2.121894562461637849e-04 1.986108005132876386e-02
-2.625000000000114575e+00 2.117277156860584997e-04 2.007183360811116979e-02
-2.615000000000114788e+00 2.111517920145691612e-04 2.028328927221793865e-02
-2.605000000000115001e+00 2.104949792591233966e-04 2.049703198111865743e-02
-2.595000000000115215e+00 2.097863179783582440e-04 2.071459196017616869e-02
-2.585000000000115428e+00 2.090669757203938246e-04 2.093837331672873323e-02
-2.575000000000115641e+00 2.083756448367407631e-04 2.117095583361965072e-02
-2.565000000000115854e+00 2.077595984067044654e-04 2.141550901306039575e-02
-2.555000000000116067e+00 2.072604628168686690e-04 2.167512067508554560e-02
-2.545000000000116280e+00 2.069206363960655426e-04 2.195292884034342681e-02
-2.535000000000116493e+00 2.067805999758752110e-04 2.225229540163841530e-02
-2.525000000000116707e+00 2.068739598276124057e-04 2.257607288507708365e-02
-2.515000000000116920e+00 2.072345173776378175e-04 2.292716931485554513e-02
-2.505000000000117133e+00 2.078853706745149464e-04 2.330731429007436989e-02
-2.495000000000117346e+00 2.088423881177054993e-04 2.371826645577728224e-02
-2.485000000000117559e+00 2.101094667584503756e-04 2.416039440425197388e-02
-2.475000000000117772e+00 2.116842000635894350e-04 2.463340470923816583e-02
-2.465000000000117986e+00 2.135537565557201508e-04 2.513591975475572282e-02
-2.455000000000118199e+00 2.156915806653184596e-04 2.566526175784786951e-02
-2.445000000000118412e+00 2.180648163831468394e-04 2.621800946368197521e-02
-2.435000000000118625e+00 2.206278649271651410e-04 2.678913371532061494e-02
-2.425000000000118838e+00 2.233245843728790848e-04 2.737278770666835490e-02
-2.415000000000119051e+00 2.260889474363140215e-04 2.796201051655257050e-02
-2.405000000000119265e+00 2.288549247324681859e-04 2.854921927653676986e-02
-2.395000000000119478e+00 2.315446568882238872e-04 2.912609698523207016e-02
-2.385000000000119691e+00 2.340826962216972773e-04 2.968381473253940694e-02
-2.375000000000119904e+00 2.363868923535871510e-04 3.021350541748097848e-02
-2.365000000000120117e+00 2.383854167849450731e-04 3.070665474476852105e-02
-2.355000000000120330e+00 2.400060795877262669e-04 3.115495079639000325e-02
-2.345000000000120544e+00 2.411832815655337039e-04 3.155101787186899431e-02
-2.335000000000120757e+00 2.418611893798479926e-04 3.188804624811069494e-02
-2.325000000000120970e+00 2.419976527043863962e-04 3.216085946371662063e-02
-2.315000000000121183e+00 2.415635134805514856e-04 3.236580131681970895e-02
-2.305000000000121396e+00 2.405424000348892221e-04 3.250042825014637371e-02
-2.295000000000121609e+00 2.389337944920068356e-04 3.256414940053160845e-02
-2.285000000000121823e+00 2.367541090064654110e-04 3.255824052208662611e-02
-2.275000000000122036e+00 2.340346462163788994e-04 3.248556770955881440e-02
-2.265000000000122249e+00 2.308148687803096859e-04 3.235036032783483728e-02
-2.255000000000122462e+00 2.271578983989930777e-04 3.215868072981716702e-02
-2.245000000000122675e+00 2.231238261731587329e-04 3.191728461508602094e-02
-2.235000000000122888e+00 2.187909293728290043e-04 3.163438319468353521e-02
-2.225000000000123102e+00 2.142393898738203953e-04 3.131849924937232105e-02
-2.215000000000123315e+00 2.095506228188809392e-04 3.097855968185218856e-02
-2.205000000000123528e+00 2.048074708959120999e-04 3.062391427279644376e-02
-2.195000000000123741e+00 2.000891520366045802e-04 3.026331545191718667e-02
-2.185000000000123954e+00 1.954710915303273298e-04 2.990518930661609925e-02
-2.175000000000124167e+00 1.910161803056290041e-04 2.955714128799969906e-02
-2.165000000000124381e+00 1.867854701735951746e-04 2.922594923269321299e-02
-2.155000000000124594e+00 1.828265701596039924e-04 2.891772667941511915e-02
-2.145000000000124807e+00 1.791763877026303830e-04 2.863690130289850422e-02
-2.135000000000125020e+00 1.758600975439578152e-04 2.838715522322849544e-02
-2.125000000000125233e+00 1.728906159867110270e-04 2.817083264930729525e-02
-2.115000000000125446e+00 1.702731756825324604e-04 2.798932784628154272e-02
-2.105000000000125659e+00 1.680031666959835249e-04 2.784309462361759732e-02
-2.095000000000125873e+00 1.660644750448592448e-04 2.773160571598776505e-02
-2.085000000000126086e+00 1.644383494258445553e-04 2.765384681676917589e-02
-2.075000000000126299e+00 1.630950609891591537e-04 2.760770979531613004e-02
-2.065000000000126512e+00 1.620073914984489845e-04 2.759138355183451269e-02
-2.055000000000126725e+00 1.611410029054105662e-04 2.760217387529500035e-02
-2.045000000000126938e+00 1.604597702548004017e-04 2.763718362016760743e-02
-2.035000000000127152e+00 1.599319853487265867e-04 2.769402307754619680e-02
-2.025000000000127365e+00 1.595240868361045227e-04 2.777005571053607971e-02
-2.015000000000127578e+00 1.592056678090501018e-04 2.786267218693600986e-02
-2.005000000000127791e+00 1.589504324140723912e-04 2.796956797972868780e-02
-1.995000000000128004e+00 1.587350551913068104e-04 2.808881596058696722e-02
-1.985000000000128217e+00 1.585420074790388329e-04 2.821886491930297378e-02
-1.975000000000128431e+00 1.583507442563420755e-04 2.835780255819888435e-02
-1.965000000000128644e+00 1.581569290151731209e-04 2.850489024411317560e-02
-1.955000000000128857e+00 1.579520570001360783e-04 2.865968542082550016e-02
-1.945000000000129070e+00 1.577307081348468178e-04 2.882094786523960520e-02
-1.935000000000129283e+00 1.574946976567314239e-04 2.898861130835648711e-02
-1.925000000000129496e+00 1.572458280477902236e-04 2.916256856833104177e-02
-1.915000000000129710e+00 1.569875873972408802e-04 2.934255322305541827e-02
-1.905000000000129923e+00 1.567280359165940746e-04 2.952866466291613826e-02
-1.895000000000130136e+00 1.564778514150971431e-04 2.972110133454023556e-02
-1.885000000000130349e+00 1.562365444487666150e-04 2.991944896947109495e-02
-1.875000000000130562e+00 1.560168090842537555e-04 3.012358477838670071e-02
-1.865000000000130775e+00 1.558222016457523553e-04 3.033316308229976749e-02
-1.855000000000130989e+00 1.556561596262409923e-04 3.054722631984609083e-02
-1.845000000000131202e+00 1.555285364955629195e-04 3.076558771133311443e-02
-1.835000000000131415e+00 1.554405128163976525e-04 3.098697200713427732e-02
-1.825000000000131628e+00 1.553921292973947231e-04 3.121038414909693345e-02
-1.815000000000131841e+00 1.553826749047178843e-04 3.143445940793607868e-02
-1.805000000000132054e+00 1.554120124873870827e-04 3.165772963857518135e-02
-1.795000000000132268e+00 1.554760419791957138e-04 3.187882734028311960e-02
-1.785000000000132481e+00 1.555746031828138210e-04 3.209637361151495422e-02
-1.775000000000132694e+00 1.557004518067513980e-04 3.230883720902735790e-02
-1.765000000000132907e+00 1.558515443217954642e-04 3.251512443602882357e-02
-1.755000000000133120e+00 1.560228446488655168e-04 3.271424603710704898e-02
-1.745000000000133333e+00 1.562084164658543624e-04 3.290533217569022867e-02
-1.735000000000133547e+00 1.564053884181394803e-04 3.308814252770481135e-02
-1.725000000000133760e+00 1.566109669937965662e-04 3.326245787092166339e-02
-1.715000000000133973e+00 1.568205234696121728e-04 3.342899984128726992e-02
-1.705000000000134186e+00 1.570313891044491223e-04 3.358804307969866232e-02
-1.695000000000134399e+00 1.572420188702372242e-04 3.374128116069125688e-02
-1.685000000000134612e+00 1.574512509644700111e-04 3.389001668327416839e-02
-1.675000000000134825e+00 1.576602063512213528e-04 3.403692269797582021e-02
-1.665000000000135039e+00 1.578659415468728375e-04 3.418411557195108474e-02
-1.655000000000135252e+00 1.580703346719631393e-04 3.433487577371140131e-02
-1.645000000000135465e+00 1.582736257101323961e-04 3.449233711460111818e-02
-1.635000000000135678e+00 1.584744198763197217e-04 3.466041595693427485e-02
-1.625000000000135891e+00 1.586740890060320697e-04 3.484307524223497626e-02
-1.615000000000136104e+00 1.588724799638697885e-04 3.504416004459399991e-02
-1.605000000000136318e+00 1.590677716607004398e-04 3.526786974452177092e-02
-1.595000000000136531e+00 1.592591194850010502e-04 3.551830720613404629e-02
-1.585000000000136744e+00 1.594442745674265612e-04 3.579964936280156246e-02
-1.575000000000136957e+00 1.596196009993701751e-04 3.611541868912307440e-02
-1.565000000000137170e+00 1.597816888484950167e-04 3.646865804711454245e-02
-1.555000000000137383e+00 1.599260967826182829e-04 3.686235989688523007e-02
-1.545000000000137597e+00 1.600504610429928057e-04 3.729900652091636126e-02
-1.535000000000137810e+00 1.601507106596365422e-04 3.777964500593744557e-02
-1.525000000000138023e+00 1.602242333669725183e-04 3.830538622609999666e-02
-1.515000000000138236e+00 1.602666501567221878e-04 3.887573738371499776e-02
-1.505000000000138449e+00 1.602752693799244332e-04 3.948924800842355115e-02
-1.495000000000138662e+00 1.602495590792456302e-04 4.014383101095951589e-02
-1.485000000000138876e+00 1.601896821409451639e-04 4.083623779281467248e-02
-1.475000000000139089e+00 1.600932008678832941e-04 4.156166342910693617e-02
-1.465000000000139302e+00 1.599598531781796259e-04 4.231451755968006906e-02
-1.455000000000139515e+00 1.597894761708460506e-04 4.308762587722915482e-02
-1.445000000000139728e+00 1.595811656169737237e-04 4.387329364495237694e-02
-1.435000000000139941e+00 1.593306915276325279e-04 4.466183908888902987e-02
-1.425000000000140155e+00 1.590330936155919157e-04 4.544296381503389742e-02
-1.415000000000140368e+00 1.586825167399921006e-04 4.620559287787284058e-02
-1.405000000000140581e+00 1.582709632016811893e-04 4.693793979680198347e-02
-1.395000000000140794e+00 1.577887715528481828e-04 4.762746116110069816e-02
-1.385000000000141007e+00 1.572213169516599094e-04 4.826124305071343573e-02
-1.375000000000141220e+00 1.565529238222975112e-04 4.882670650833910442e-02
-1.365000000000141434e+00 1.557696652184560767e-04 4.931165358117483438e-02
-1.355000000000141647e+00 1.548531451666383023e-04 4.970469596819375446e-02
-1.345000000000141860e+00 1.537849304459037178e-04 4.999507500307680263e-02
-1.335000000000142073e+00 1.525489190501554408e-04 5.017434185589123713e-02
-1.325000000000142286e+00 1.511304243336420881e-04 5.023549387910823671e-02
-1.315000000000142499e+00 1.495181232034550477e-04 5.017407735207955743e-02
-1.305000000000142713e+00 1.477020093651929369e-04 4.998778150342664955e-02
-1.295000000000142926e+00 1.456774625402055537e-04 4.967733839085564096e-02
-1.285000000000143139e+00 1.434459867739359929e-04 4.924613017211611210e-02
-1.275000000000143352e+00 1.410102168549083048e-04 4.870004051835117448e-02
-1.265000000000143565e+00 1.383825836217196276e-04 4.804805692479626605e-02
-1.255000000000143778e+00 1.355784162466261379e-04 4.730144405408627517e-02
-1.245000000000143991e+00 1.326176811633595167e-04 4.647350865142990672e-02
-1.235000000000144205e+00 1.295266566688521679e-04 4.557977248023931810e-02
-1.225000000000144418e+00 1.263322288984648756e-04 4.463632136443259485e-02
-1.215000000000144631e+00 1.230688071337626796e-04 4.366093227529216358e-02
-1.205000000000144844e+00 1.197698745197883568e-04 4.267107965167495076e-02
-1.195000000000145057e+00 1.164697515519367719e-04 4.168438692383898830e-02
-1.185000000000145270e+00 1.132050899860066945e-04 4.071779437928262080e-02
-1.175000000000145484e+00 1.100092613911905900e-04 3.978666190622374282e-02
-1.165000000000145697e+00 1.069170947729853374e-04 3.890562237393635492e-02
-1.155000000000145910e+00 1.039578156677886499e-04 3.808642080762221493e-02
-1.145000000000146123e+00 1.011564017890722873e-04 3.733890274000758319e-02
-1.135000000000146336e+00 9.853780042043211874e-05 3.667153171724333444e-02
-1.125000000000146549e+00 9.611719767481030565e-05 3.608892464781931347e-02
-1.115000000000146763e+00 9.390846562082941879e-05 3.559419406576024014e-02
-1.105000000000146976e+00 9.191901927028714686e-05 3.518797631146965837e-02
-1.095000000000147189e+00 9.014944109079739865e-05 3.486825546405288717e-02
-1.085000000000147402e+00 8.859666800136842995e-05 3.463137623941433402e-02
-1.075000000000147615e+00 8.725740524858781495e-05 3.447204679470936006e-02
-1.065000000000147828e+00 8.611605442827899553e-05 3.438308302259425464e-02
-1.055000000000148042e+00 8.516038223502312441e-05 3.435687456466362394e-02
-1.045000000000148255e+00 8.437202076134352928e-05 3.438454162443323886e-02
-1.035000000000148468e+00 8.373149158997394330e-05 3.445706027084973616e-02
-1.025000000000148681e+00 8.321967155613431422e-05 3.456570876424811672e-02
-1.015000000000148894e+00 8.281787707253560114e-05 3.470184064285979780e-02
-1.005000000000149107e+00 8.250935856926724715e-05 3.485799813092219784e-02
-9.950000000001493206e-01 8.227495758519946757e-05 3.502719636841897938e-02
-9.850000000001495337e-01 8.210011885266831110e-05 3.520364030171717340e-02
-9.750000000001497469e-01 8.197361425468717671e-05 3.538361932248899888e-02
-9.650000000001499600e-01 8.188648802201275653e-05 3.556435184446641445e-02
-9.550000000001501732e-01 8.183061838695021518e-05 3.574413279272312810e-02
-9.450000000001503864e-01 8.180176645524275033e-05 3.592307976405275521e-02
-9.350000000001505995e-01 8.179916113580643338e-05 3.610208728038073744e-02
-9.250000000001508127e-01 8.182079826711561655e-05 3.628304253750336966e-02
-9.150000000001510259e-01 8.186784895682224796e-05 3.646886871869035873e-02
-9.050000000001512390e-01 8.194154344723139616e-05 3.666200093668071230e-02
-8.950000000001514522e-01 8.204334850154508670e-05 3.686585484678513852e-02
-8.850000000001516653e-01 8.217334161499028418e-05 3.708286393643473594e-02
-8.750000000001518785e-01 8.232846532036129173e-05 3.731474285148057846e-02
-8.650000000001520917e-01 8.250623228062539726e-05 3.756251261815916898e-02
-8.550000000001523048e-01 8.270370993968781826e-05 3.782689123590500524e-02
-8.450000000001525180e-01 8.291154850211360802e-05 3.810645820057208255e-02
-8.350000000001527312e-01 8.312207406417605141e-05 3.839940347152664968e-02
-8.250000000001529443e-01 8.332458121975551510e-05 3.870270565699993753e-02
-8.150000000001531575e-01 8.350640713160738140e-05 3.901232822246955556e-02
-8.050000000001533706e-01 8.365463030931431364e-05 3.932375351513964223e-02
-7.950000000001535838e-01 8.375710406023341653e-05 3.963212788319980806e-02
-7.850000000001537970e-01 8.379916387069255720e-05 3.993209536347620825e-02
-7.750000000001540101e-01 8.376785096619807352e-05 4.021834173587374855e-02
-7.650000000001542233e-01 8.365407167166509907e-05 4.048668052203965861e-02
-7.550000000001544365e-01 8.344731204522852627e-05 4.073282275406762271e-02
-7.450000000001546496e-01 8.314083057827547545e-05 4.095344814612456724e-02
-7.350000000001548628e-01 8.272962772733376334e-05 4.114615348169172598e-02
-7.250000000001550760e-01 8.221130970783166252e-05 4.130973466870239280e-02
-7.150000000001552891e-01 8.158635126550842144e-05 4.144368882508250168e-02
-7.050000000001555023e-01 8.085730892202909980e-05 4.154850308319021218e-02
-6.950000000001557154e-01 8.002913867754274531e-05 4.162552006383381936e-02
-6.850000000001559286e-01 7.910775552623194970e-05 4.167668604806411270e-02
-6.750000000001561418e-01 7.810039428048240961e-05 4.170406672102591750e-02
-6.650000000001563549e-01 7.701649001826531304e-05 4.171053441192053290e-02
-6.550000000001565681e-01 7.586340760563392604e-05 4.169851717668044550e-02
-6.450000000001567813e-01 7.465095942731499136e-05 4.167100499333399599e-02
-6.350000000001569944e-01 7.338646915183672870e-05 4.163018171982409837e-02
-6.250000000001572076e-01 7.207817408453568320e-05 4.157878431657491963e-02
-6.150000000001574207e-01 7.073222610331924046e-05 4.151874387064686395e-02
-6.050000000001576339e-01 6.935364344782427666e-05 4.145208133370567594e-02
-5.950000000001578471e-01 6.794663081951452020e-05 4.138041928010104814e-02
-5.850000000001580602e-01 6.651392279765299363e-05 4.130531049945681404e-02
-5.750000000001582734e-01 6.505905724380037268e-05 4.122903330424580737e-02
-5.650000000001584866e-01 6.358344199808971709e-05 4.115330875583123743e-02
-5.550000000001586997e-01 6.208826556298440986e-05 4.108014609933542671e-02
-5.450000000001589129e-01 6.057530527633706843e-05 4.101211283806918684e-02
-5.350000000001591260e-01 5.904667410277116533e-05 4.095201951665048551e-02
-5.250000000001593392e-01 5.750572633344517719e-05 4.090273499620152714e-02
-5.150000000001595524e-01 5.595500618606143086e-05 4.086731326499926792e-02
-5.050000000001597655e-01 5.439880221669469448e-05 4.084887665611915131e-02
-4.950000000001599787e-01 5.284291293175251994e-05 4.085063783289107076e-02
-4.850000000001601919e-01 5.129337320735906483e-05 4.087494931005643262e-02
-4.750000000001604050e-01 4.975679853407439764e-05 4.092376102476746880e-02
-4.650000000001606182e-01 4.824102232637454880e-05 4.099827850033253840e-02
-4.550000000001608313e-01 4.675414841572557786e-05 4.109833331568334136e-02
