 ##############################################################################
 #
 #                  O p t a D O S   o u t p u t   f i l e 
 #
 #    Density of States using adaptive broadening
 #  Generated on 16 Aug 2022 at 14:59:10 
 # Column        Data
 #    1        Energy (eV)
 #    2        DOS (electrons per eV)
 #    3        Integrated DOS (electrons)
 #
 ##############################################################################
 -0.1210150571510E+02    0.8060632389573E+01    0.6891387775630E+01
 -0.1200129474464E+02    0.8987400389488E+01    0.7747480830130E+01
 -0.1190108377417E+02    0.9368888962768E+01    0.8672260656347E+01
 -0.1180087280371E+02    0.9579621740015E+01    0.9619872249096E+01
 -0.1170066183325E+02    0.9472475855393E+01    0.1058592324191E+02
 -0.1160045086278E+02    0.6670479662023E+01    0.1142298823876E+02
 -0.1150023989232E+02    0.2396853802175E+01    0.1186931631343E+02
 -0.1140002892185E+02    0.3697941518039E+00    0.1198597845383E+02
 -0.1129981795139E+02    0.2279656009024E-01    0.1199936523916E+02
 -0.1119960698092E+02    0.5439155055817E-03    0.1200000328469E+02
 -0.1109939601046E+02    0.4941893710963E-05    0.1200001550767E+02
 -0.1099918504000E+02    0.1693790651560E-07    0.1200001559973E+02
 -0.1089897406953E+02    0.2172353808153E-10    0.1200001560000E+02
 -0.1079876309907E+02    0.0000000000000E+00    0.1200001560000E+02
 -0.1069855212860E+02    0.0000000000000E+00    0.1200001560000E+02
 -0.1059834115814E+02    0.0000000000000E+00    0.1200001560000E+02
 -0.1049813018768E+02    0.0000000000000E+00    0.1200001560000E+02
 -0.1039791921721E+02    0.0000000000000E+00    0.1200001560000E+02
 -0.1029770824675E+02    0.0000000000000E+00    0.1200001560000E+02
 -0.1019749727628E+02    0.0000000000000E+00    0.1200001560000E+02
 -0.1009728630582E+02    0.0000000000000E+00    0.1200001560000E+02
 -0.9997075335355E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.9896864364891E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.9796653394426E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.9696442423962E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.9596231453498E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.9496020483034E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.9395809512570E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.9295598542106E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.9195387571642E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.9095176601178E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8994965630713E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8894754660249E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8794543689785E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8694332719321E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8594121748857E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8493910778393E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8393699807929E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8293488837464E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8193277867000E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.8093066896536E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7992855926072E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7892644955608E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7792433985144E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7692223014680E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7592012044216E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7491801073751E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7391590103287E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7291379132823E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7191168162359E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.7090957191895E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.6990746221431E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.6890535250967E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.6790324280502E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.6690113310038E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.6589902339574E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.6489691369110E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.6389480398646E+01    0.0000000000000E+00    0.1200001560000E+02
 -0.6289269428182E+01    0.0000000000000E+00    0.1200001560000E+02
